Title,Rating,Popular,SalesPerWeek,Price,ReqSpec,Overall
Rock Band Track Pack: Classic Rock,Average,Yes,22,18,Low,Good
The Scorpion King: Rise of the Akkadian,High,No,37,11,Low,Good
Let's Make a Soccer Team!,High,Yes,45,24,Medium,Good
Looney Tunes: Acme Arsenal,High,No,44,38,Medium,Good
Monster Hunter G,High,No,40,31,High,Good
All-Star Baseball 2001,High,No,35,33,Low,Good
Pinball Hall of Fame: The Gottlieb Collection,High,No,15,30,High,Bad
Sword Art Online: Lost Song,High,No,25,15,Low,Good
Star Wars Jedi Knight II: Jedi Outcast,Average,Yes,45,21,Low,Good
Tom Clancy's Splinter Cell,High,Yes,29,11,Medium,Good
Pitfall: The Big Adventure,Low,Yes,46,23,Low,Bad
Rock Band Country Track Pack,Low,No,41,30,Medium,Bad
Worms: Battle Islands,High,No,28,30,Low,Good
ESPN NHL Hockey,High,No,33,37,High,Good
Harvest Moon GB,High,Yes,50,17,High,Good
Imagine: Detective,High,Yes,44,13,High,Good
The Incredible Hulk: Ultimate Destruction,High,Yes,21,24,Low,Good
Hannah Montana: The Movie,Low,No,33,39,Low,Bad
NCAA GameBreaker 2003,High,No,15,11,Low,Bad
Skylanders: SuperChargers,High,Yes,40,38,High,Good
Gundam Battle Assault,High,No,50,10,Low,Good
Virtua Fighter Kids,High,Yes,10,38,Low,Good
Lunar: Silver Star Story,High,Yes,31,30,High,Good
Rocket Power: Beach Bandits,High,Yes,11,33,High,Good
Shaun White Snowboarding,Low,No,42,27,Medium,Bad
LEGO The Hobbit,Low,No,50,11,High,Bad
Ultimate Band,Average,Yes,33,36,Medium,Good
NBA 2K6,Average,No,34,39,Low,Good
Age of Empires: The Age of Kings,Average,No,26,20,High,Good
What's Cooking? Jamie Oliver,High,Yes,28,20,Low,Good
Tom Clancy's Rainbow Six: Rogue Spear,Low,Yes,10,26,Medium,Bad
NHL FaceOff 2001,Average,No,27,21,Medium,Good
Ultimate Duck Hunting: Hunting & Retrieving Ducks,High,No,22,35,Medium,Good
Yu-Gi-Oh! GX: Duel Academy,Average,Yes,14,11,Low,Bad
FIFA 14,High,No,40,36,High,Good
Tribes: Aerial Assault,Low,Yes,50,14,High,Bad
Colony Wars: Vengeance,High,Yes,12,37,Medium,Good
Last Window: The Secret of Cape West,High,Yes,43,31,High,Good
Yu-Gi-Oh! GX: Tag Force 3,High,Yes,42,33,Low,Good
Dynasty Warriors: Strikeforce,High,No,20,32,Low,Bad
Naruto Shippuden: Ultimate Ninja Storm Revolution,High,Yes,23,37,Low,Good
I Love Horses,Low,Yes,49,33,High,Bad
Madden NFL 06,Low,Yes,42,29,Low,Bad
Karaoke Revolution Glee 2: Road to Regionals,Average,Yes,49,36,Low,Good
NASCAR 08,Average,Yes,27,10,High,Good
The King of Fighters '95 (CD),High,Yes,25,12,Low,Good
Perfect Weapon,Average,No,47,11,Medium,Good
Luminous Arc 2,High,No,16,38,Low,Bad
Project CARS,High,Yes,12,20,Medium,Good
Major League Baseball 2K10,High,Yes,24,15,High,Good
Call of Duty: Black Ops 3,High,No,30,35,Medium,Good
Mafia,Average,No,20,29,High,Bad
Spider-Man: Edge of Time,Average,No,49,27,Low,Good
Deadly Creatures,High,No,22,19,Low,Good
Airblade,High,No,23,40,Low,Good
Cabela's Outdoor Adventures (2009),Average,Yes,40,35,High,Good
Mega Man & Bass,High,Yes,49,12,High,Good
NBA Live 15,Average,No,28,29,Low,Good
Neopets Puzzle Adventure,High,Yes,34,24,High,Good
Risen 2: Dark Waters,High,Yes,34,35,Medium,Good
Dragon Quest Heroes II: Twin Kings and the Prophecy's End,High,Yes,16,19,Medium,Good
Puss in Boots,Average,No,46,39,High,Good
Family Fest presents: Movie Games,Average,Yes,24,15,High,Good
AKB1/149: Love Election,Low,Yes,38,22,Medium,Bad
Tony Hawk's Proving Ground,High,No,29,15,Medium,Good
Tetris 2 (weekly jp sales),Low,No,16,34,High,Bad
Pro Yakyuu Team o Tsukurou! 2,High,No,47,19,High,Good
Musou Orochi Z,High,Yes,19,11,Medium,Good
World Series of Poker 2008: Battle for the Bracelets,Average,No,40,34,Medium,Good
WWE All Stars,High,Yes,24,22,Medium,Good
Naruto Shippuden: Ninja Council 4,High,Yes,43,14,Medium,Good
Genji: Dawn of the Samurai,High,No,31,18,Low,Good
Rocket League,High,No,33,35,Medium,Good
Wipeout 2,Low,Yes,13,37,Low,Bad
The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon,Average,No,20,22,Low,Bad
Critical Depth,Average,No,47,16,High,Good
Barbie as The Island Princess,High,No,27,32,Low,Good
Petz Rescue: Wildlife Vet,High,Yes,39,35,High,Good
Tales of VS.,High,No,23,31,Medium,Good
Saka-Tsuku DS: Touch and Direct,High,Yes,31,21,Medium,Good
Super Swing Golf,Low,No,30,22,High,Bad
The Italian Job,Low,No,33,37,High,Bad
Mega Man Battle Network 5: Team Colonel / Protoman,Average,Yes,27,40,Low,Good
Barbie and the Three Musketeers,Average,No,15,36,High,Bad
Star Ocean,High,Yes,44,38,Low,Good
Freedom Fighters,Low,Yes,10,39,Low,Bad
Naruto: Ninja Council 2 European Version,High,No,33,18,High,Good
Soldier of Fortune II: Double Helix,High,Yes,19,32,High,Good
pro evolution soccer 2011,High,Yes,47,25,Medium,Good
Disney Princess: Enchanted Journey,Low,Yes,46,10,High,Bad
Final Fantasy XI: Treasures of Aht Urhgan,Average,No,32,18,Medium,Good
Alundra,High,No,28,36,Medium,Good
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,High,Yes,20,37,Low,Good
Bratz: Girlz Really Rock,Average,No,47,36,High,Good
Super R-Type,High,Yes,39,21,High,Good
Rampage 2: Universal Tour,Low,No,21,32,Medium,Bad
Super Robot Taisen F Kanketsuhen,High,No,17,30,High,Bad
Tiger Woods PGA Tour 2003,Average,Yes,19,37,Low,Bad
BlowOut,Average,Yes,14,24,High,Bad
NFL Blitz Pro,High,Yes,27,25,High,Good
MySims Party,High,Yes,47,14,High,Good
TRON: Evolution - Battle Grids,High,Yes,43,23,Low,Good
The Raiden Project,Average,No,28,13,Low,Good
Hooked! Real Motion Fishing,High,No,47,10,Low,Good
Pocket Fighter,High,No,15,22,Low,Bad
Bicycle Casino 2005,Average,Yes,17,39,High,Bad
Valhalla Knights 2,Average,No,23,24,High,Good
.hack//G.U. Vol.2//Reminisce,Low,No,42,29,High,Bad
Disgaea: Afternoon of Darkness,Low,Yes,41,26,High,Bad
Ratchet & Clank: Full Frontal Assault,Low,No,10,23,Low,Bad
NCAA Football 09,Average,Yes,40,25,High,Good
Family Party: 30 Great Games Winter Fun,High,Yes,26,20,Low,Good
NCAA GameBreaker 2004,High,No,47,39,High,Good
101-in-1 Party Megamix Wii,High,No,42,11,High,Good
The Polar Express,Average,No,28,37,Low,Good
Dinosaur King,High,Yes,26,21,Medium,Good
Buzz! Junior: RoboJam,High,Yes,17,22,Low,Good
Child of Eden,Low,Yes,50,25,Low,Bad
All Star Karate,Average,No,29,14,Low,Good
AC/DC LIVE: Rock Band Track Pack,High,No,43,32,Low,Good
Tetris Attack,Low,Yes,40,12,Medium,Bad
NBA ShootOut 2003,Average,Yes,47,29,Medium,Good
The Magic School Bus: Oceans,High,Yes,25,37,High,Good
Shin Nippon Pro Wrestling: Toukon Retsuden 3,High,No,10,27,High,Bad
Senran Kagura: Estival Versus,Low,Yes,40,14,Medium,Bad
Digimon World DS (JP sales),High,No,37,35,Medium,Good
NHL FaceOff 2003,High,Yes,11,19,Low,Good
Jersey Devil,Average,Yes,41,26,Medium,Good
Rogue Ops,High,Yes,34,23,High,Good
NBA Street: Showdown,Average,Yes,46,16,Medium,Good
3rd Super Robot Wars Z Jigoku Hen,Average,Yes,24,30,High,Good
Cars 2,High,No,36,25,High,Good
Petz Monkeyz House,Average,No,45,34,Low,Good
Spec Ops: The Line,Average,No,14,37,High,Bad
Legion: The Legend of Excalibur,High,Yes,22,17,Medium,Good
FaceBreaker K.O. Party,High,Yes,29,26,Low,Good
Justice League Heroes,Average,No,31,15,High,Good
Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,Low,No,24,25,Low,Bad
TNA iMPACT!,High,No,41,38,Medium,Good
Yu-Gi-Oh! GX: Spirit Caller (American Sales),Low,No,31,36,Low,Bad
Def Jam: Fight for NY,Average,Yes,35,40,Medium,Good
Sword Art Online: Infinity Moment,Average,No,35,17,Low,Good
Spartan: Total Warrior,High,Yes,50,20,Low,Good
Killer is Dead,High,No,13,20,High,Bad
EX Monopoly,High,No,49,20,High,Good
Star Trek: The Game,High,Yes,43,13,High,Good
64 de Hakken! Tamagotchi Minna de Tamagotchi World,High,No,47,39,High,Good
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,Average,No,18,34,Low,Bad
Deadly Duck,High,No,24,11,High,Good
Assault,Average,Yes,44,19,Low,Good
Reactor,Average,Yes,24,18,Low,Good
Ys Seven,Low,No,12,11,High,Bad
Marvel Super Hero Squad: The Infinity Gauntlet,High,Yes,38,37,Low,Good
Gundam Battle Chronicle,High,No,39,17,High,Good
G-Force,High,No,25,11,Low,Good
Danball Senki Boost,Average,No,38,38,Medium,Good
Kidz Bop Dance Party! The Video Game,High,Yes,12,18,Low,Good
Conflict: Vietnam,Low,No,46,23,Low,Bad
Whirl Tour,Low,Yes,12,39,Low,Bad
Time Crisis: Crisis Zone,Average,Yes,22,20,High,Good
Momotarou Dentetsu 15,Average,Yes,34,28,High,Good
Dark Souls II,Low,No,32,22,High,Bad
Discovery Kids: Dolphin Discovery,Low,Yes,34,25,High,Bad
Ben 10 Ultimate Alien: Cosmic Destruction,High,Yes,15,16,Medium,Good
Hatsune Miku: Project Mirai 2,High,Yes,23,30,Medium,Good
Skies of Arcadia Legends,Average,No,35,12,Low,Good
Cloudy With a Chance of Meatballs,High,Yes,32,19,Medium,Good
MotoGP 08,Average,No,28,33,Medium,Good
Madden NFL 12,High,Yes,12,13,Medium,Good
Sengoku Basara 3 Utage,High,Yes,23,34,Medium,Good
Breath of Fire,Low,Yes,21,39,Medium,Bad
Ragnarok DS,High,No,20,20,Medium,Bad
Ford vs. Chevy,High,No,35,13,Low,Good
NCAA Football 2005,High,Yes,43,22,Low,Good
Hamtaro: Ham-Ham Games,Average,Yes,31,28,Medium,Good
Danny Phantom: The Ultimate Enemy,High,Yes,24,33,Low,Good
Petz Rescue: Endangered Paradise,High,Yes,18,36,Medium,Good
MotoGP 09/10,Average,No,20,18,High,Bad
Rune Factory: Tides of Destiny,Average,Yes,22,13,Medium,Good
A Boy and His Blob,Low,Yes,26,28,High,Bad
Battleborn,High,No,26,15,Medium,Good
Move Fitness,High,No,49,39,Medium,Good
Atelier Escha & Logy: Alchemists of the Dusk Sky,Average,No,16,36,Medium,Bad
Hidden Mysteries: Buckingham Palace,Average,No,43,37,Medium,Good
Crazy Climber,High,Yes,45,14,Medium,Good
Super Adventure Island,Low,Yes,48,18,Medium,Bad
Bust-A-Move 4,Average,No,22,29,High,Good
The Legend of Spyro: The Eternal Night,Low,Yes,49,22,Low,Bad
NFL Quarterback Club 97,Average,No,46,14,Medium,Good
Rampage: Total Destruction,High,Yes,23,20,High,Good
Galactic Wrestling: Featuring Ultimate Muscle,Low,Yes,28,25,Medium,Bad
Petz: Horse Club,High,Yes,26,29,Medium,Good
Dino Stalker,Low,Yes,29,15,High,Bad
Rapala's Fishing Frenzy,Average,Yes,12,31,Low,Bad
Mobile Suit Gundam Seed,High,No,24,27,Low,Good
Shinobi,Low,Yes,43,29,Medium,Bad
Puss in Boots,High,Yes,31,26,Low,Good
Tony Hawk's Downhill Jam,High,Yes,17,27,Low,Good
Mega Man Zero 3,Average,Yes,21,39,Low,Good
LEGO The Lord of the Rings,Average,No,46,33,Medium,Good
Hitman: HD Trilogy,High,Yes,47,29,Medium,Good
Aliens vs Predator: Requiem,High,Yes,35,36,High,Good
Castlevania: Lords of Shadow 2,Average,No,10,37,Medium,Bad
Barbie: Groom and Glam Pups,High,No,40,27,High,Good
KORG DS-10 Synthesizer,High,No,25,27,Low,Good
Tenchu: Shadow Assassins,High,Yes,10,26,High,Good
Barbie Super Sports,Low,No,17,23,High,Bad
CSI: Fatal Conspiracy,High,Yes,49,40,High,Good
Nicktoons Collection: Game Boy Advance Video Volume 2,High,Yes,24,15,Low,Good
Jackass the Game,Average,Yes,21,37,Medium,Good
The Legend of Heroes: Trails of Cold Steel,High,Yes,38,39,Medium,Good
Tom Clancy's Rainbow Six: Siege,Average,No,48,22,Low,Good
Dungeon Hunter Alliance,High,Yes,35,23,Medium,Good
LEGO Harry Potter: Years 5-7,Average,No,35,33,High,Good
Duel Masters: Kaijudo Showdown,Average,Yes,40,11,Low,Good
Imagine: Boutique Owner,Low,No,44,17,Low,Bad
The Walking Dead: Season Two,Average,Yes,33,20,High,Good
The Lord of the Rings: The Third Age,High,No,50,18,High,Good
Cursed Mountain,High,Yes,34,33,High,Good
The Suffering,High,No,15,10,High,Bad
Dragon Quest Builders: Revive Alefgard,High,No,25,18,Medium,Good
Tetris Worlds,High,No,17,18,Low,Bad
Teenage Mutant Ninja Turtles: Danger of the Ooze,Average,No,20,28,Low,Bad
ECW Hardcore Revolution,High,No,22,13,Low,Good
Mega Man 64,Average,Yes,50,38,Medium,Good
Chou-Kuukan Night Pro Yakyuu King(higher JP sales),Low,No,31,15,Low,Bad
Rampage 2: Universal Tour,Low,Yes,31,10,High,Bad
Ms. Pac-Man: Maze Madness,High,Yes,41,34,High,Good
Tales of Graces,Average,No,32,16,High,Good
Age of Empires: Mythologies,Average,No,30,19,Medium,Good
Viewtiful Joe 2,Average,No,33,26,High,Good
Where's Waldo? The Fantastic Journey,High,No,42,40,Low,Good
ATV Quad Kings,High,Yes,37,36,High,Good
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,Average,Yes,29,37,Medium,Good
Jewel Quest: Expeditions,High,Yes,21,31,Low,Good
NBA Jam Extreme,High,No,23,31,High,Good
Dragon Ball: Origins (JP & incomplete US sales),High,No,46,17,Medium,Good
Touch the Dead,Average,Yes,13,21,Medium,Bad
Tropico 3,High,No,13,12,High,Bad
Nickelodeon Party Blast,High,No,37,32,Low,Good
Ben 10 Alien Force: Vilgax Attacks,High,Yes,32,38,Medium,Good
NHL Championship 2000,Average,Yes,28,26,High,Good
G.I. Joe: The Rise of Cobra,Average,No,13,38,High,Bad
Shellshock: Nam '67,High,No,41,16,High,Good
Hunted: The Demon's Forge,High,Yes,23,36,Medium,Good
Kartia: The Word of Fate,High,No,31,27,Low,Good
Tales of Berseria,Average,Yes,39,15,Low,Good
All-Star Baseball 2002,Average,No,31,29,High,Good
Magna Carta: Tears of Blood,High,Yes,30,12,Medium,Good
Lethal Skies Elite Pilot: Team SW,High,Yes,50,26,High,Good
Capcom vs. SNK,High,Yes,12,18,Medium,Good
NBA Live 09 All-Play,High,Yes,31,32,Low,Good
Infinite Space,Low,Yes,29,21,High,Bad
Yoostar2,Average,Yes,32,14,Medium,Good
Transformers: Devastation,High,Yes,23,35,Low,Good
Tamagotchi no KiraKira Omisecchi,Average,No,49,14,Low,Good
From Russia With Love,Average,No,31,22,High,Good
You Don't Know Jack,Average,Yes,42,22,Low,Good
Just Dance 2016,High,No,22,26,Low,Good
Pinball Hall of Fame: The Williams Collection,Average,Yes,39,13,Medium,Good
Guitar Hero: Smash Hits,Low,Yes,17,33,Low,Bad
NFL Quarterback Club 2002,High,No,14,30,High,Bad
Kirby's Star Stacker,High,No,48,10,Low,Good
NCAA Basketball 09,High,Yes,46,10,Medium,Good
Full Auto,High,No,43,20,Medium,Good
Dead Island,Low,No,17,27,Low,Bad
Growlanser: Heritage of War,Average,Yes,44,40,Medium,Good
Hasbro Family Game Night,High,Yes,12,31,High,Good
Shin Megami Tensei x Fire Emblem,High,No,15,39,Low,Bad
Rugby 2004,Average,No,14,28,Medium,Bad
Disney's Magical Quest Starring Mickey and Minnie,High,Yes,16,27,High,Good
Spirit Camera: The Cursed Memoir,Low,No,40,18,Medium,Bad
NBA 06,Average,No,10,12,High,Bad
Naruto: Ninja Council,High,No,16,29,Low,Bad
Shin Megami Tensei: Persona,High,Yes,13,32,High,Good
DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,High,No,18,30,Medium,Bad
Wreckless: ThE YaKuza MisSiOns,Average,Yes,33,19,High,Good
Madden NFL 07,High,No,46,37,Low,Good
Jikkyou Powerful Major League,Low,No,22,17,High,Bad
NFL 2K3,High,Yes,33,35,High,Good
Darksiders II,Average,No,32,27,Medium,Good
Saltwater Sportfishing,High,No,33,39,Medium,Good
Yoshi Touch & Go (JP sales),High,No,48,19,Low,Good
Samurai Jack: The Amulet of Time,Average,No,15,19,Medium,Bad
Pass the Pigs,High,No,19,21,Medium,Bad
J-League Winning Eleven 2008: Club Championship,High,Yes,20,34,Medium,Good
Jackie Chan: Stuntmaster,Low,Yes,26,37,Low,Bad
Sports Car GT,High,No,48,40,Medium,Good
Lost Planet 3,High,No,16,29,High,Bad
Order Up!,High,No,11,29,Low,Bad
Code Name: S.T.E.A.M.,Average,No,21,38,Low,Good
SBK X: Superbike World Championship,Average,Yes,35,29,Medium,Good
NBA Live 14,High,Yes,24,26,High,Good
Scooby-Doo! Mystery Mayhem,High,No,47,13,Medium,Good
Kanzen Chuuki Pro Yakyuu Greatest Nine,Average,Yes,16,13,High,Bad
American Idol,Low,Yes,41,13,High,Bad
Summer Athletics: The Ultimate Challenge (Others sales),High,No,46,31,Medium,Good
Britney's Dance Beat,Average,Yes,12,27,Low,Good
Shrek SuperSlam,High,Yes,35,39,High,Good
Sniper: Ghost Warrior 2,Average,Yes,28,28,Medium,Good
Over G Fighters,Average,No,24,30,Medium,Good
Sailor Moon,Average,No,10,39,High,Bad
Apache: Air Assault,High,No,42,17,Medium,Good
One Piece: Pirate Warriors 3,Average,Yes,24,34,Low,Good
Herdy Gerdy,Low,No,24,36,High,Bad
Armored Core V,High,No,18,31,Medium,Bad
EVE Online,Average,Yes,41,19,Low,Good
Digimon World Re:Digitize,High,Yes,49,32,Medium,Good
Ninja Gaiden: Dragon Sword,High,No,49,15,Medium,Good
Ride,Average,Yes,49,11,Low,Good
Blue Dragon Plus,High,No,46,31,High,Good
Lords of the Fallen,High,Yes,36,32,High,Good
NBA in the Zone 2000,High,Yes,12,39,High,Good
Dark Summit,High,Yes,33,30,Low,Good
Afrika,Average,Yes,21,34,High,Good
Cabela's Big Game Hunter: Ultimate Challenge,High,No,23,29,Medium,Good
The Legend of Heroes: Trails in the Sky First Chapter,Low,No,12,16,Low,Bad
Are You Smarter Than a 5th Grader? Back to School,High,Yes,10,11,Medium,Good
Steins;Gate,High,Yes,32,10,High,Good
The Dukes of Hazzard: Return of the General Lee,High,No,28,27,High,Good
Pandemonium!,High,Yes,38,13,High,Good
SingStar: Back to the 80s,High,No,19,27,Medium,Bad
Namco Museum: 50th Anniversary,High,Yes,25,14,High,Good
Crash 'N' Burn,Average,No,38,24,Low,Good
NBA,Average,Yes,30,33,High,Good
Teenage Mutant Ninja Turtles: Smash-Up,High,No,40,32,Medium,Good
Pro Yakyuu Greatest Nine '97,High,Yes,19,13,Low,Good
Transformers: Dark of the Moon,Average,Yes,35,29,Medium,Good
Final Fantasy Fables: Chocobo's Dungeon,Low,Yes,49,28,Medium,Bad
Lunar: Silver Star Story Complete,Low,No,41,17,Medium,Bad
Dorabase DS: Dramatic Stadium,High,No,34,16,Medium,Good
Disaster Report,Average,Yes,16,25,High,Bad
EVE: burst error,High,No,26,16,Medium,Good
We Sing Robbie Williams,Low,No,29,15,Medium,Bad
Backyard NFL Football '09,Low,No,41,36,Low,Bad
Pro Evolution Soccer 2012,High,No,42,21,Low,Good
Akiba's Trip: Undead & Undressed,Average,No,27,26,High,Good
Speed Racer: The Videogame,High,No,29,38,High,Good
College Hoops 2K7,Average,Yes,24,32,High,Good
The Amazing Spider-Man 2 (2014),High,No,11,25,Medium,Bad
Big League Sports,High,No,22,17,High,Good
Bratz: Forever Diamondz,Average,Yes,31,18,High,Good
WCW Backstage Assault,Average,Yes,11,37,High,Bad
UFC Undisputed 2010,High,Yes,15,18,High,Good
Baja: Edge of Control,High,Yes,11,14,Low,Good
Wild Wild Racing,High,No,47,28,High,Good
Magician's Quest: Town of Magic,Average,No,48,37,Low,Good
The Bard's Tale,High,No,20,16,High,Bad
NCAA March Madness 08,Low,No,35,26,High,Bad
Momotarou Dentetsu 16,Average,No,22,27,Medium,Good
Robotech: The Macross Saga,High,No,36,25,Low,Good
Yu Yu Hakusho: Dark Tournament,High,Yes,31,16,High,Good
MTV Celebrity Deathmatch,Low,Yes,20,33,Medium,Bad
Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,Average,Yes,40,19,Medium,Good
Conflict Zone,Low,Yes,36,34,Low,Bad
Tony Hawk's American Sk8land,Average,No,42,25,Low,Good
de Blob 2,High,Yes,26,33,High,Good
The BIGS 2,High,Yes,31,15,Medium,Good
BloodRayne,High,Yes,38,17,Low,Good
Hannah Montana: The Movie,High,Yes,10,27,Low,Good
50 Cent: Blood on the Sand,High,No,19,12,Medium,Bad
Bratz: Girlz Really Rock,High,No,24,37,Medium,Good
NHL 2K6,Average,Yes,20,31,Low,Bad
Tenchu: Return From Darkness,Average,Yes,33,24,High,Good
World Poker Tour,High,Yes,48,36,Low,Good
Prison Break: The Conspiracy,Low,No,47,13,Medium,Bad
Neo Contra,Average,Yes,42,23,Low,Good
MVP Baseball,High,No,20,31,High,Bad
GRID Autosport,Average,Yes,43,28,High,Good
Ghostbusters II,High,Yes,21,39,Low,Good
Breakaway IV,High,No,27,34,Medium,Good
RealSports Baseball,Low,No,42,31,Low,Bad
Now! That's What I Call Music: Dance & Sing,High,No,31,17,High,Good
Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,High,No,41,33,High,Good
Metal Gear Solid V: The Phantom Pain,High,Yes,40,40,Low,Good
Hasbro Family Game Night 3,Low,Yes,25,34,Low,Bad
G.I. Joe: The Rise of Cobra,High,Yes,13,35,High,Good
Rayman Raving Rabbids,Average,Yes,32,14,High,Good
Viewtiful Joe 2,Low,No,31,39,High,Bad
Quake III: Revolution,High,Yes,23,18,Medium,Good
Pac-Man World 3,High,No,34,28,Low,Good
Naruto: Clash of Ninja (JP sales),High,Yes,35,24,Medium,Good
Robotech: Battlecry,Average,Yes,32,26,Low,Good
NOëL: NOT DiGITAL,Low,No,38,33,Medium,Bad
Transformer: Rise of the Dark Spark,Low,Yes,19,19,High,Bad
Dragon Ball Z Hyper Dimension,High,No,29,35,Medium,Good
Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,High,Yes,24,33,Low,Good
Senran Kagura 2: Deep Crimson,Low,No,46,16,High,Bad
Marvel Super Hero Squad,High,No,47,38,Low,Good
The Chronicles of Narnia: Prince Caspian,High,Yes,10,34,High,Good
Champion Jockey: G1 Jockey & Gallop Racer,High,Yes,10,36,Low,Good
HBO Boxing,High,No,19,18,Medium,Bad
Yoga Wii,High,No,45,12,High,Good
Darkwatch,High,Yes,43,38,Medium,Good
Cabela's Survival: Shadows of Katmai,High,Yes,21,39,Low,Good
Prince of Persia: Revelations,Average,Yes,13,26,Medium,Bad
Bass Pro Shops: The Strike,High,Yes,40,37,High,Good
Front Mission 5: Scars of the War,Average,Yes,48,24,High,Good
Maximo vs Army of Zin,High,Yes,25,31,Medium,Good
The Fairly OddParents: Breakin' Da Rules,High,No,18,34,Medium,Bad
Namco Museum Megamix,High,Yes,37,29,Low,Good
Wedding Dash,High,No,40,17,Low,Good
Hot Shots Tennis: Get a Grip,High,Yes,44,25,Low,Good
Summoner 2,High,Yes,50,38,Medium,Good
The Land Before Time: Big Water Adventure,High,No,45,29,Medium,Good
Shadow of Destiny,High,No,13,12,Medium,Bad
Valkyria Chronicles III: Unrecorded Chronicles,High,Yes,10,30,Medium,Good
Cabela's Deer Hunt: 2004 Season,Average,No,13,23,High,Bad
Disney's Planes,Average,No,12,31,High,Bad
Brunswick Pro Bowling,High,No,16,40,Low,Bad
World Series of Poker,Average,No,21,37,Low,Good
ClayFighter 63 1/3,High,Yes,16,17,High,Good
Monopoly,High,No,49,24,High,Good
WCW Nitro,High,Yes,50,20,High,Good
Cruis'n Exotica,Average,No,32,13,High,Good
Gex 3: Deep Cover Gecko,High,No,11,19,Low,Bad
WinBack: Covert Operations,Average,No,17,32,Medium,Bad
Heroes of Ruin,High,Yes,37,31,High,Good
WipeOut 3 The Game,High,No,35,39,Low,Good
Bastard!! Utsuro Naru Kamigami no Utsuwa,High,No,39,20,High,Good
SBK Superbike World Championship,Average,Yes,18,37,Medium,Bad
The King of Fighters '96,Average,No,37,23,High,Good
Bionicle,High,No,27,34,Low,Good
WRC: FIA World Rally Championship,High,No,23,40,Low,Good
